UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,YEAR,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
382911,42,-2,1,R,35,R,15,R,20,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,3,R,2,R,1,R,20,R,8,R,12,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,43,-2,1,R,15,R,7,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,2,R,1,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,44,-2,1,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,45,-2,1,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,51,-2,1,R,20,R,8,R,12,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,59,-2,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
382911,60,-2,1,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
409315,1,1,999,R,35779,R,15569,R,20210,R,30,R,20,R,10,R,253,R,118,R,135,R,163,R,84,R,79,R,34137,R,14747,R,19390,R,9,R,4,R,5,R,769,R,391,R,378,R,59,R,25,R,34,R,341,R,172,R,169,R,18,R,8,R,10,2024,R,0.0,A,,R,0.0,R,,35779.0
409315,2,2,1,R,35779,R,15569,R,20210,R,30,R,20,R,10,R,253,R,118,R,135,R,163,R,84,R,79,R,34137,R,14747,R,19390,R,9,R,4,R,5,R,769,R,391,R,378,R,59,R,25,R,34,R,341,R,172,R,169,R,18,R,8,R,10,2024,R,0.0,A,,R,0.0,R,,35779.0
409315,3,-2,1,R,21614,R,9113,R,12501,R,18,R,10,R,8,R,146,R,67,R,79,R,144,R,75,R,69,R,20397,R,8504,R,11893,R,6,R,4,R,2,R,570,R,291,R,279,R,45,R,18,R,27,R,270,R,136,R,134,R,18,R,8,R,10,2024,A,,A,,A,,A,,
409315,4,-2,1,R,5161,R,2414,R,2747,R,8,R,6,R,2,R,21,R,10,R,11,R,15,R,8,R,7,R,4933,R,2276,R,2657,R,1,R,1,R,0,R,93,R,61,R,32,R,9,R,4,R,5,R,79,R,46,R,33,R,2,R,2,R,0,2024,A,,A,,A,,A,,
409315,5,-2,1,R,16453,R,6699,R,9754,R,10,R,4,R,6,R,125,R,57,R,68,R,129,R,67,R,62,R,15464,R,6228,R,9236,R,5,R,3,R,2,R,477,R,230,R,247,R,36,R,14,R,22,R,191,R,90,R,101,R,16,R,6,R,10,2024,A,,A,,A,,A,,
409315,11,-2,1,R,14165,R,6456,R,7709,R,12,R,10,R,2,R,107,R,51,R,56,R,19,R,9,R,10,R,13740,R,6243,R,7497,R,3,R,0,R,3,R,199,R,100,R,99,R,14,R,7,R,7,R,71,R,36,R,35,R,0,R,0,R,0,2024,A,,A,,A,,A,,
409315,19,-2,1,R,1550,R,662,R,888,R,2,R,2,R,0,R,35,R,14,R,21,R,44,R,26,R,18,R,1279,R,532,R,747,R,2,R,0,R,2,R,110,R,55,R,55,R,12,R,5,R,7,R,55,R,23,R,32,R,11,R,5,R,6,2024,A,,A,,A,,A,,
409315,20,-2,1,R,14903,R,6037,R,8866,R,8,R,2,R,6,R,90,R,43,R,47,R,85,R,41,R,44,R,14185,R,5696,R,8489,R,3,R,3,R,0,R,367,R,175,R,192,R,24,R,9,R,15,R,136,R,67,R,69,R,5,R,1,R,4,2024,A,,A,,A,,A,,
409315,21,-2,999,R,11825,R,5208,R,6617,R,10,R,6,R,4,R,70,R,31,R,39,R,63,R,34,R,29,R,11247,R,4918,R,6329,R,2,R,2,R,0,R,239,R,126,R,113,R,23,R,9,R,14,R,160,R,77,R,83,R,11,R,5,R,6,2024,A,,A,,A,,A,,
409315,22,-2,1,R,11825,R,5208,R,6617,R,10,R,6,R,4,R,70,R,31,R,39,R,63,R,34,R,29,R,11247,R,4918,R,6329,R,2,R,2,R,0,R,239,R,126,R,113,R,23,R,9,R,14,R,160,R,77,R,83,R,11,R,5,R,6,2024,A,,A,,A,,A,,
409315,23,-2,1,R,8979,R,3958,R,5021,R,6,R,3,R,3,R,52,R,24,R,28,R,62,R,33,R,29,R,8472,R,3705,R,4767,R,2,R,2,R,0,R,207,R,108,R,99,R,21,R,9,R,12,R,146,R,69,R,77,R,11,R,5,R,6,2024,A,,A,,A,,A,,
409315,24,-2,1,R,2915,R,1421,R,1494,R,4,R,3,R,1,R,10,R,5,R,5,R,10,R,4,R,6,R,2792,R,1352,R,1440,R,1,R,1,R,0,R,44,R,26,R,18,R,5,R,4,R,1,R,47,R,24,R,23,R,2,R,2,R,0,2024,A,,A,,A,,A,,
409315,25,-2,1,R,6064,R,2537,R,3527,R,2,R,0,R,2,R,42,R,19,R,23,R,52,R,29,R,23,R,5680,R,2353,R,3327,R,1,R,1,R,0,R,163,R,82,R,81,R,16,R,5,R,11,R,99,R,45,R,54,R,9,R,3,R,6,2024,A,,A,,A,,A,,
409315,31,-2,1,R,2846,R,1250,R,1596,R,4,R,3,R,1,R,18,R,7,R,11,R,1,R,1,R,0,R,2775,R,1213,R,1562,R,0,R,0,R,0,R,32,R,18,R,14,R,2,R,0,R,2,R,14,R,8,R,6,R,0,R,0,R,0,2024,A,,A,,A,,A,,
409315,39,-2,1,R,594,R,261,R,333,R,0,R,0,R,0,R,7,R,4,R,3,R,16,R,9,R,7,R,507,R,217,R,290,R,0,R,0,R,0,R,30,R,20,R,10,R,4,R,1,R,3,R,24,R,8,R,16,R,6,R,2,R,4,2024,A,,A,,A,,A,,
409315,40,-2,1,R,5470,R,2276,R,3194,R,2,R,0,R,2,R,35,R,15,R,20,R,36,R,20,R,16,R,5173,R,2136,R,3037,R,1,R,1,R,0,R,133,R,62,R,71,R,12,R,4,R,8,R,75,R,37,R,38,R,3,R,1,R,2,2024,A,,A,,A,,A,,
409315,41,-2,999,R,23954,R,10361,R,13593,R,20,R,14,R,6,R,183,R,87,R,96,R,100,R,50,R,50,R,22890,R,9829,R,13061,R,7,R,2,R,5,R,530,R,265,R,265,R,36,R,16,R,20,R,181,R,95,R,86,R,7,R,3,R,4,2024,A,,A,,A,,A,,
409315,42,-2,1,R,23954,R,10361,R,13593,R,20,R,14,R,6,R,183,R,87,R,96,R,100,R,50,R,50,R,22890,R,9829,R,13061,R,7,R,2,R,5,R,530,R,265,R,265,R,36,R,16,R,20,R,181,R,95,R,86,R,7,R,3,R,4,2024,A,,A,,A,,A,,
409315,43,-2,1,R,12635,R,5155,R,7480,R,12,R,7,R,5,R,94,R,43,R,51,R,82,R,42,R,40,R,11925,R,4799,R,7126,R,4,R,2,R,2,R,363,R,183,R,180,R,24,R,9,R,15,R,124,R,67,R,57,R,7,R,3,R,4,2024,A,,A,,A,,A,,
409315,44,-2,1,R,2246,R,993,R,1253,R,4,R,3,R,1,R,11,R,5,R,6,R,5,R,4,R,1,R,2141,R,924,R,1217,R,0,R,0,R,0,R,49,R,35,R,14,R,4,R,0,R,4,R,32,R,22,R,10,R,0,R,0,R,0,2024,A,,A,,A,,A,,
409315,45,-2,1,R,10389,R,4162,R,6227,R,8,R,4,R,4,R,83,R,38,R,45,R,77,R,38,R,39,R,9784,R,3875,R,5909,R,4,R,2,R,2,R,314,R,148,R,166,R,20,R,9,R,11,R,92,R,45,R,47,R,7,R,3,R,4,2024,A,,A,,A,,A,,
409315,51,-2,1,R,11319,R,5206,R,6113,R,8,R,7,R,1,R,89,R,44,R,45,R,18,R,8,R,10,R,10965,R,5030,R,5935,R,3,R,0,R,3,R,167,R,82,R,85,R,12,R,7,R,5,R,57,R,28,R,29,R,0,R,0,R,0,2024,A,,A,,A,,A,,
409315,59,-2,1,R,956,R,401,R,555,R,2,R,2,R,0,R,28,R,10,R,18,R,28,R,17,R,11,R,772,R,315,R,457,R,2,R,0,R,2,R,80,R,35,R,45,R,8,R,4,R,4,R,31,R,15,R,16,R,5,R,3,R,2,2024,A,,A,,A,,A,,
409315,60,-2,1,R,9433,R,3761,R,5672,R,6,R,2,R,4,R,55,R,28,R,27,R,49,R,21,R,28,R,9012,R,3560,R,5452,R,2,R,2,R,0,R,234,R,113,R,121,R,12,R,5,R,7,R,61,R,30,R,31,R,2,R,0,R,2,2024,A,,A,,A,,A,,
416801,1,1,999,R,528,R,115,R,413,R,0,R,0,R,0,R,139,R,36,R,103,R,40,R,4,R,36,R,179,R,35,R,144,R,0,R,0,R,0,R,118,R,31,R,87,R,17,R,3,R,14,R,7,R,2,R,5,R,28,R,4,R,24,2024,R,0.0,A,,R,0.0,R,,528.0
416801,2,2,1,R,472,R,102,R,370,R,0,R,0,R,0,R,131,R,32,R,99,R,34,R,3,R,31,R,167,R,33,R,134,R,0,R,0,R,0,R,104,R,28,R,76,R,14,R,3,R,11,R,7,R,2,R,5,R,15,R,1,R,14,2024,R,0.0,A,,R,0.0,R,,472.0
416801,3,-2,1,R,472,R,102,R,370,R,0,R,0,R,0,R,131,R,32,R,99,R,34,R,3,R,31,R,167,R,33,R,134,R,0,R,0,R,0,R,104,R,28,R,76,R,14,R,3,R,11,R,7,R,2,R,5,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,5,-2,1,R,472,R,102,R,370,R,0,R,0,R,0,R,131,R,32,R,99,R,34,R,3,R,31,R,167,R,33,R,134,R,0,R,0,R,0,R,104,R,28,R,76,R,14,R,3,R,11,R,7,R,2,R,5,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,12,4,3,R,56,R,13,R,43,R,0,R,0,R,0,R,8,R,4,R,4,R,6,R,1,R,5,R,12,R,2,R,10,R,0,R,0,R,0,R,14,R,3,R,11,R,3,R,0,R,3,R,0,R,0,R,0,R,13,R,3,R,10,2024,R,0.0,A,,R,0.0,R,,56.0
416801,19,-2,1,R,64,R,14,R,50,R,0,R,0,R,0,R,16,R,4,R,12,R,4,R,1,R,3,R,29,R,6,R,23,R,0,R,0,R,0,R,12,R,3,R,9,R,1,R,0,R,1,R,2,R,0,R,2,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,20,-2,1,R,408,R,88,R,320,R,0,R,0,R,0,R,115,R,28,R,87,R,30,R,2,R,28,R,138,R,27,R,111,R,0,R,0,R,0,R,92,R,25,R,67,R,13,R,3,R,10,R,5,R,2,R,3,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,21,-2,999,R,476,R,105,R,371,R,0,R,0,R,0,R,130,R,35,R,95,R,33,R,4,R,29,R,159,R,30,R,129,R,0,R,0,R,0,R,104,R,27,R,77,R,16,R,3,R,13,R,6,R,2,R,4,R,28,R,4,R,24,2024,A,,A,,A,,A,,
416801,22,-2,1,R,420,R,92,R,328,R,0,R,0,R,0,R,122,R,31,R,91,R,27,R,3,R,24,R,147,R,28,R,119,R,0,R,0,R,0,R,90,R,24,R,66,R,13,R,3,R,10,R,6,R,2,R,4,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,23,-2,1,R,420,R,92,R,328,R,0,R,0,R,0,R,122,R,31,R,91,R,27,R,3,R,24,R,147,R,28,R,119,R,0,R,0,R,0,R,90,R,24,R,66,R,13,R,3,R,10,R,6,R,2,R,4,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,25,-2,1,R,420,R,92,R,328,R,0,R,0,R,0,R,122,R,31,R,91,R,27,R,3,R,24,R,147,R,28,R,119,R,0,R,0,R,0,R,90,R,24,R,66,R,13,R,3,R,10,R,6,R,2,R,4,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,32,-2,3,R,56,R,13,R,43,R,0,R,0,R,0,R,8,R,4,R,4,R,6,R,1,R,5,R,12,R,2,R,10,R,0,R,0,R,0,R,14,R,3,R,11,R,3,R,0,R,3,R,0,R,0,R,0,R,13,R,3,R,10,2024,A,,A,,A,,A,,
416801,39,-2,1,R,62,R,14,R,48,R,0,R,0,R,0,R,15,R,4,R,11,R,4,R,1,R,3,R,28,R,6,R,22,R,0,R,0,R,0,R,12,R,3,R,9,R,1,R,0,R,1,R,2,R,0,R,2,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,40,-2,1,R,358,R,78,R,280,R,0,R,0,R,0,R,107,R,27,R,80,R,23,R,2,R,21,R,119,R,22,R,97,R,0,R,0,R,0,R,78,R,21,R,57,R,12,R,3,R,9,R,4,R,2,R,2,R,15,R,1,R,14,2024,A,,A,,A,,A,,
416801,41,-2,999,R,52,R,10,R,42,R,0,R,0,R,0,R,9,R,1,R,8,R,7,R,0,R,7,R,20,R,5,R,15,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,42,-2,1,R,52,R,10,R,42,R,0,R,0,R,0,R,9,R,1,R,8,R,7,R,0,R,7,R,20,R,5,R,15,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,43,-2,1,R,52,R,10,R,42,R,0,R,0,R,0,R,9,R,1,R,8,R,7,R,0,R,7,R,20,R,5,R,15,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,45,-2,1,R,52,R,10,R,42,R,0,R,0,R,0,R,9,R,1,R,8,R,7,R,0,R,7,R,20,R,5,R,15,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,59,-2,1,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,2024,A,,A,,A,,A,,
416801,60,-2,1,R,50,R,10,R,40,R,0,R,0,R,0,R,8,R,1,R,7,R,7,R,0,R,7,R,19,R,5,R,14,R,0,R,0,R,0,R,14,R,4,R,10,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,2024,A,,A,,A,,A,,
420398,1,1,999,R,26839,R,11362,R,15477,R,51,R,28,R,23,R,978,R,395,R,583,R,1839,R,787,R,1052,R,17624,R,7308,R,10316,R,39,R,20,R,19,R,4858,R,2202,R,2656,R,1088,R,453,R,635,R,325,R,153,R,172,R,37,R,16,R,21,2024,R,0.0,A,,R,0.0,R,,26839.0
420398,2,2,1,R,26839,R,11362,R,15477,R,51,R,28,R,23,R,978,R,395,R,583,R,1839,R,787,R,1052,R,17624,R,7308,R,10316,R,39,R,20,R,19,R,4858,R,2202,R,2656,R,1088,R,453,R,635,R,325,R,153,R,172,R,37,R,16,R,21,2024,R,0.0,A,,R,0.0,R,,26839.0
420398,3,-2,1,R,21387,R,9160,R,12227,R,43,R,22,R,21,R,623,R,266,R,357,R,1541,R,676,R,865,R,14441,R,6065,R,8376,R,30,R,16,R,14,R,3707,R,1692,R,2015,R,868,R,358,R,510,R,97,R,49,R,48,R,37,R,16,R,21,2024,A,,A,,A,,A,,
420398,4,-2,1,R,4379,R,2074,R,2305,R,5,R,4,R,1,R,113,R,47,R,66,R,266,R,138,R,128,R,3128,R,1463,R,1665,R,6,R,4,R,2,R,665,R,328,R,337,R,159,R,70,R,89,R,29,R,15,R,14,R,8,R,5,R,3,2024,A,,A,,A,,A,,
420398,5,-2,1,R,17008,R,7086,R,9922,R,38,R,18,R,20,R,510,R,219,R,291,R,1275,R,538,R,737,R,11313,R,4602,R,6711,R,24,R,12,R,12,R,3042,R,1364,R,1678,R,709,R,288,R,421,R,68,R,34,R,34,R,29,R,11,R,18,2024,A,,A,,A,,A,,
420398,11,-2,1,R,5452,R,2202,R,3250,R,8,R,6,R,2,R,355,R,129,R,226,R,298,R,111,R,187,R,3183,R,1243,R,1940,R,9,R,4,R,5,R,1151,R,510,R,641,R,220,R,95,R,125,R,228,R,104,R,124,R,0,R,0,R,0,2024,A,,A,,A,,A,,
420398,19,-2,1,R,2579,R,1087,R,1492,R,6,R,3,R,3,R,108,R,43,R,65,R,207,R,89,R,118,R,1581,R,667,R,914,R,4,R,2,R,2,R,528,R,225,R,303,R,124,R,47,R,77,R,17,R,10,R,7,R,4,R,1,R,3,2024,A,,A,,A,,A,,
420398,20,-2,1,R,14429,R,5999,R,8430,R,32,R,15,R,17,R,402,R,176,R,226,R,1068,R,449,R,619,R,9732,R,3935,R,5797,R,20,R,10,R,10,R,2514,R,1139,R,1375,R,585,R,241,R,344,R,51,R,24,R,27,R,25,R,10,R,15,2024,A,,A,,A,,A,,
420398,21,-2,999,R,4340,R,2026,R,2314,R,7,R,5,R,2,R,149,R,66,R,83,R,244,R,121,R,123,R,3019,R,1376,R,1643,R,10,R,5,R,5,R,700,R,354,R,346,R,148,R,66,R,82,R,38,R,20,R,18,R,25,R,13,R,12,2024,A,,A,,A,,A,,
420398,22,-2,1,R,4340,R,2026,R,2314,R,7,R,5,R,2,R,149,R,66,R,83,R,244,R,121,R,123,R,3019,R,1376,R,1643,R,10,R,5,R,5,R,700,R,354,R,346,R,148,R,66,R,82,R,38,R,20,R,18,R,25,R,13,R,12,2024,A,,A,,A,,A,,
420398,23,-2,1,R,4025,R,1888,R,2137,R,6,R,5,R,1,R,125,R,58,R,67,R,223,R,111,R,112,R,2844,R,1296,R,1548,R,10,R,5,R,5,R,626,R,326,R,300,R,134,R,57,R,77,R,32,R,17,R,15,R,25,R,13,R,12,2024,A,,A,,A,,A,,
420398,24,-2,1,R,1770,R,850,R,920,R,1,R,1,R,0,R,51,R,18,R,33,R,83,R,44,R,39,R,1301,R,613,R,688,R,4,R,3,R,1,R,256,R,137,R,119,R,47,R,19,R,28,R,19,R,10,R,9,R,8,R,5,R,3,2024,A,,A,,A,,A,,
420398,25,-2,1,R,2255,R,1038,R,1217,R,5,R,4,R,1,R,74,R,40,R,34,R,140,R,67,R,73,R,1543,R,683,R,860,R,6,R,2,R,4,R,370,R,189,R,181,R,87,R,38,R,49,R,13,R,7,R,6,R,17,R,8,R,9,2024,A,,A,,A,,A,,
420398,31,-2,1,R,315,R,138,R,177,R,1,R,0,R,1,R,24,R,8,R,16,R,21,R,10,R,11,R,175,R,80,R,95,R,0,R,0,R,0,R,74,R,28,R,46,R,14,R,9,R,5,R,6,R,3,R,3,R,0,R,0,R,0,2024,A,,A,,A,,A,,
420398,39,-2,1,R,252,R,112,R,140,R,0,R,0,R,0,R,7,R,4,R,3,R,22,R,16,R,6,R,152,R,64,R,88,R,0,R,0,R,0,R,54,R,21,R,33,R,11,R,5,R,6,R,3,R,1,R,2,R,3,R,1,R,2,2024,A,,A,,A,,A,,
420398,40,-2,1,R,2003,R,926,R,1077,R,5,R,4,R,1,R,67,R,36,R,31,R,118,R,51,R,67,R,1391,R,619,R,772,R,6,R,2,R,4,R,316,R,168,R,148,R,76,R,33,R,43,R,10,R,6,R,4,R,14,R,7,R,7,2024,A,,A,,A,,A,,
420398,41,-2,999,R,22499,R,9336,R,13163,R,44,R,23,R,21,R,829,R,329,R,500,R,1595,R,666,R,929,R,14605,R,5932,R,8673,R,29,R,15,R,14,R,4158,R,1848,R,2310,R,940,R,387,R,553,R,287,R,133,R,154,R,12,R,3,R,9,2024,A,,A,,A,,A,,
420398,42,-2,1,R,22499,R,9336,R,13163,R,44,R,23,R,21,R,829,R,329,R,500,R,1595,R,666,R,929,R,14605,R,5932,R,8673,R,29,R,15,R,14,R,4158,R,1848,R,2310,R,940,R,387,R,553,R,287,R,133,R,154,R,12,R,3,R,9,2024,A,,A,,A,,A,,
420398,43,-2,1,R,17362,R,7272,R,10090,R,37,R,17,R,20,R,498,R,208,R,290,R,1318,R,565,R,753,R,11597,R,4769,R,6828,R,20,R,11,R,9,R,3081,R,1366,R,1715,R,734,R,301,R,433,R,65,R,32,R,33,R,12,R,3,R,9,2024,A,,A,,A,,A,,
420398,44,-2,1,R,2609,R,1224,R,1385,R,4,R,3,R,1,R,62,R,29,R,33,R,183,R,94,R,89,R,1827,R,850,R,977,R,2,R,1,R,1,R,409,R,191,R,218,R,112,R,51,R,61,R,10,R,5,R,5,R,0,R,0,R,0,2024,A,,A,,A,,A,,
420398,45,-2,1,R,14753,R,6048,R,8705,R,33,R,14,R,19,R,436,R,179,R,257,R,1135,R,471,R,664,R,9770,R,3919,R,5851,R,18,R,10,R,8,R,2672,R,1175,R,1497,R,622,R,250,R,372,R,55,R,27,R,28,R,12,R,3,R,9,2024,A,,A,,A,,A,,
420398,51,-2,1,R,5137,R,2064,R,3073,R,7,R,6,R,1,R,331,R,121,R,210,R,277,R,101,R,176,R,3008,R,1163,R,1845,R,9,R,4,R,5,R,1077,R,482,R,595,R,206,R,86,R,120,R,222,R,101,R,121,R,0,R,0,R,0,2024,A,,A,,A,,A,,
420398,59,-2,1,R,2327,R,975,R,1352,R,6,R,3,R,3,R,101,R,39,R,62,R,185,R,73,R,112,R,1429,R,603,R,826,R,4,R,2,R,2,R,474,R,204,R,270,R,113,R,42,R,71,R,14,R,9,R,5,R,1,R,0,R,1,2024,A,,A,,A,,A,,
420398,60,-2,1,R,12426,R,5073,R,7353,R,27,R,11,R,16,R,335,R,140,R,195,R,950,R,398,R,552,R,8341,R,3316,R,5025,R,14,R,8,R,6,R,2198,R,971,R,1227,R,509,R,208,R,301,R,41,R,18,R,23,R,11,R,3,R,8,2024,A,,A,,A,,A,,
441760,1,1,999,R,6406,R,3004,R,3402,R,42,R,28,R,14,R,184,R,85,R,99,R,1732,R,664,R,1068,R,1535,R,694,R,841,R,7,R,4,R,3,R,2445,R,1241,R,1204,R,85,R,43,R,42,R,376,R,245,R,131,Z,0,Z,0,Z,0,2024,R,0.0,A,,R,0.0,R,,6406.0
441760,2,2,1,R,6406,R,3004,R,3402,R,42,R,28,R,14,R,184,R,85,R,99,R,1732,R,664,R,1068,R,1535,R,694,R,841,R,7,R,4,R,3,R,2445,R,1241,R,1204,R,85,R,43,R,42,R,376,R,245,R,131,Z,0,Z,0,Z,0,2024,R,0.0,A,,R,0.0,R,,6406.0
441760,3,-2,1,R,3807,R,1576,R,2231,R,17,R,8,R,9,R,132,R,59,R,73,R,1133,R,382,R,751,R,864,R,345,R,519,R,3,R,1,R,2,R,1551,R,731,R,820,R,51,R,22,R,29,R,56,R,28,R,28,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,4,-2,1,R,945,R,452,R,493,R,3,R,1,R,2,R,23,R,11,R,12,R,270,R,119,R,151,R,250,R,103,R,147,R,1,R,1,Z,0,R,368,R,200,R,168,R,10,R,7,R,3,R,20,R,10,R,10,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,5,-2,1,R,2862,R,1124,R,1738,R,14,R,7,R,7,R,109,R,48,R,61,R,863,R,263,R,600,R,614,R,242,R,372,R,2,Z,0,R,2,R,1183,R,531,R,652,R,41,R,15,R,26,R,36,R,18,R,18,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,11,-2,1,R,2599,R,1428,R,1171,R,25,R,20,R,5,R,52,R,26,R,26,R,599,R,282,R,317,R,671,R,349,R,322,R,4,R,3,R,1,R,894,R,510,R,384,R,34,R,21,R,13,R,320,R,217,R,103,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,19,-2,1,R,585,R,241,R,344,Z,0,Z,0,Z,0,R,22,R,8,R,14,R,166,R,65,R,101,R,122,R,45,R,77,R,2,Z,0,R,2,R,254,R,115,R,139,R,7,R,2,R,5,R,12,R,6,R,6,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,20,-2,1,R,2277,R,883,R,1394,R,14,R,7,R,7,R,87,R,40,R,47,R,697,R,198,R,499,R,492,R,197,R,295,Z,0,Z,0,Z,0,R,929,R,416,R,513,R,34,R,13,R,21,R,24,R,12,R,12,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,21,-2,999,R,1845,R,896,R,949,R,5,R,3,R,2,R,54,R,28,R,26,R,520,R,191,R,329,R,467,R,218,R,249,R,3,R,1,R,2,R,741,R,425,R,316,R,25,R,11,R,14,R,30,R,19,R,11,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,22,-2,1,R,1845,R,896,R,949,R,5,R,3,R,2,R,54,R,28,R,26,R,520,R,191,R,329,R,467,R,218,R,249,R,3,R,1,R,2,R,741,R,425,R,316,R,25,R,11,R,14,R,30,R,19,R,11,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,23,-2,1,R,1676,R,829,R,847,R,5,R,3,R,2,R,51,R,27,R,24,R,484,R,179,R,305,R,387,R,186,R,201,R,3,R,1,R,2,R,698,R,407,R,291,R,24,R,10,R,14,R,24,R,16,R,8,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
441760,24,-2,1,R,595,R,298,R,297,R,2,R,1,R,1,R,16,R,6,R,10,R,157,R,63,R,94,R,152,R,67,R,85,R,1,R,1,Z,0,R,247,R,147,R,100,R,8,R,5,R,3,R,12,R,8,R,4,Z,0,Z,0,Z,0,2024,A,,A,,A,,A,,
