UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUKN,EFYGUKN,YEAR
222831,43,-2,1,R,770,R,352,R,418,R,1,R,1,Z,0,R,13,R,3,R,10,R,46,R,24,R,22,R,337,R,144,R,193,Z,0,Z,0,Z,0,R,338,R,166,R,172,R,25,R,10,R,15,R,8,R,3,R,5,R,2,R,1,R,1,A,,A,,2025
222831,44,-2,1,R,27,R,9,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,12,R,4,R,8,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,2025
222831,45,-2,1,R,743,R,343,R,400,R,1,R,1,Z,0,R,13,R,3,R,10,R,46,R,24,R,22,R,323,R,139,R,184,Z,0,Z,0,Z,0,R,326,R,162,R,164,R,24,R,10,R,14,R,8,R,3,R,5,R,2,R,1,R,1,A,,A,,2025
222831,51,-2,1,R,4181,R,1806,R,2375,R,16,R,6,R,10,R,73,R,39,R,34,R,97,R,38,R,59,R,1425,R,597,R,828,R,4,R,1,R,3,R,2431,R,1074,R,1357,R,122,R,47,R,75,R,13,R,4,R,9,Z,0,Z,0,Z,0,A,,A,,2025
222831,52,-2,3,R,1173,R,400,R,773,R,1,Z,0,R,1,R,30,R,15,R,15,R,122,R,38,R,84,R,364,R,109,R,255,Z,0,Z,0,Z,0,R,592,R,211,R,381,R,40,R,17,R,23,R,17,R,5,R,12,R,7,R,5,R,2,A,,A,,2025
222831,59,-2,1,R,145,R,62,R,83,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,10,R,3,R,7,R,70,R,23,R,47,Z,0,Z,0,Z,0,R,55,R,30,R,25,R,5,R,4,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,A,,A,,2025
222831,60,-2,1,R,598,R,281,R,317,R,1,R,1,Z,0,R,11,R,2,R,9,R,36,R,21,R,15,R,253,R,116,R,137,Z,0,Z,0,Z,0,R,271,R,132,R,139,R,19,R,6,R,13,R,5,R,2,R,3,R,2,R,1,R,1,A,,A,,2025
222992,1,1,999,R,63513,R,27109,R,36404,R,225,R,101,R,124,R,6524,R,2930,R,3594,R,5586,R,2025,R,3561,R,24744,R,9936,R,14808,R,108,R,51,R,57,R,22790,R,10525,R,12265,R,2458,R,1067,R,1391,R,237,R,111,R,126,R,841,R,363,R,478,R,0.0,R,63513.0,2025
222992,2,2,1,R,63513,R,27109,R,36404,R,225,R,101,R,124,R,6524,R,2930,R,3594,R,5586,R,2025,R,3561,R,24744,R,9936,R,14808,R,108,R,51,R,57,R,22790,R,10525,R,12265,R,2458,R,1067,R,1391,R,237,R,111,R,126,R,841,R,363,R,478,R,0.0,R,63513.0,2025
222992,3,-2,1,R,46801,R,19778,R,27023,R,160,R,71,R,89,R,3530,R,1549,R,1981,R,4605,R,1664,R,2941,R,19194,R,7568,R,11626,R,80,R,33,R,47,R,16466,R,7687,R,8779,R,1789,R,772,R,1017,R,187,R,89,R,98,R,790,R,345,R,445,A,,A,,2025
222992,4,-2,1,R,8441,R,3866,R,4575,R,21,R,10,R,11,R,436,R,215,R,221,R,632,R,264,R,368,R,4218,R,1804,R,2414,R,8,R,3,R,5,R,2635,R,1345,R,1290,R,340,R,151,R,189,R,15,R,6,R,9,R,136,R,68,R,68,A,,A,,2025
222992,5,-2,1,R,38360,R,15912,R,22448,R,139,R,61,R,78,R,3094,R,1334,R,1760,R,3973,R,1400,R,2573,R,14976,R,5764,R,9212,R,72,R,30,R,42,R,13831,R,6342,R,7489,R,1449,R,621,R,828,R,172,R,83,R,89,R,654,R,277,R,377,A,,A,,2025
222992,11,-2,1,R,16712,R,7331,R,9381,R,65,R,30,R,35,R,2994,R,1381,R,1613,R,981,R,361,R,620,R,5550,R,2368,R,3182,R,28,R,18,R,10,R,6324,R,2838,R,3486,R,669,R,295,R,374,R,50,R,22,R,28,R,51,R,18,R,33,A,,A,,2025
222992,19,-2,1,R,10721,R,4443,R,6278,R,36,R,18,R,18,R,1067,R,476,R,591,R,1270,R,432,R,838,R,3496,R,1371,R,2125,R,20,R,6,R,14,R,4092,R,1823,R,2269,R,490,R,206,R,284,R,15,R,10,R,5,R,235,R,101,R,134,A,,A,,2025
222992,20,-2,1,R,27639,R,11469,R,16170,R,103,R,43,R,60,R,2027,R,858,R,1169,R,2703,R,968,R,1735,R,11480,R,4393,R,7087,R,52,R,24,R,28,R,9739,R,4519,R,5220,R,959,R,415,R,544,R,157,R,73,R,84,R,419,R,176,R,243,A,,A,,2025
222992,21,-2,999,R,12123,R,5782,R,6341,R,50,R,29,R,21,R,780,R,376,R,404,R,1205,R,481,R,724,R,4938,R,2222,R,2716,R,24,R,10,R,14,R,4156,R,2204,R,1952,R,500,R,241,R,259,R,30,R,19,R,11,R,440,R,200,R,240,A,,A,,2025
222992,22,-2,1,R,12123,R,5782,R,6341,R,50,R,29,R,21,R,780,R,376,R,404,R,1205,R,481,R,724,R,4938,R,2222,R,2716,R,24,R,10,R,14,R,4156,R,2204,R,1952,R,500,R,241,R,259,R,30,R,19,R,11,R,440,R,200,R,240,A,,A,,2025
222992,23,-2,1,R,11217,R,5312,R,5905,R,46,R,25,R,21,R,678,R,325,R,353,R,1111,R,446,R,665,R,4601,R,2055,R,2546,R,21,R,7,R,14,R,3823,R,2012,R,1811,R,483,R,233,R,250,R,26,R,16,R,10,R,428,R,193,R,235,A,,A,,2025
222992,24,-2,1,R,3441,R,1577,R,1864,R,10,R,6,R,4,R,200,R,95,R,105,R,223,R,84,R,139,R,1632,R,700,R,932,R,4,R,1,R,3,R,1133,R,577,R,556,R,152,R,71,R,81,R,4,R,1,R,3,R,83,R,42,R,41,A,,A,,2025
222992,25,-2,1,R,7776,R,3735,R,4041,R,36,R,19,R,17,R,478,R,230,R,248,R,888,R,362,R,526,R,2969,R,1355,R,1614,R,17,R,6,R,11,R,2690,R,1435,R,1255,R,331,R,162,R,169,R,22,R,15,R,7,R,345,R,151,R,194,A,,A,,2025
222992,31,-2,1,R,906,R,470,R,436,R,4,R,4,Z,0,R,102,R,51,R,51,R,94,R,35,R,59,R,337,R,167,R,170,R,3,R,3,Z,0,R,333,R,192,R,141,R,17,R,8,R,9,R,4,R,3,R,1,R,12,R,7,R,5,A,,A,,2025
222992,39,-2,1,R,1912,R,917,R,995,R,12,R,7,R,5,R,85,R,43,R,42,R,283,R,103,R,180,R,655,R,317,R,338,R,6,R,1,R,5,R,652,R,346,R,306,R,97,R,45,R,52,R,2,R,1,R,1,R,120,R,54,R,66,A,,A,,2025
222992,40,-2,1,R,5864,R,2818,R,3046,R,24,R,12,R,12,R,393,R,187,R,206,R,605,R,259,R,346,R,2314,R,1038,R,1276,R,11,R,5,R,6,R,2038,R,1089,R,949,R,234,R,117,R,117,R,20,R,14,R,6,R,225,R,97,R,128,A,,A,,2025
222992,41,-2,999,R,51390,R,21327,R,30063,R,175,R,72,R,103,R,5744,R,2554,R,3190,R,4381,R,1544,R,2837,R,19806,R,7714,R,12092,R,84,R,41,R,43,R,18634,R,8321,R,10313,R,1958,R,826,R,1132,R,207,R,92,R,115,R,401,R,163,R,238,A,,A,,2025
222992,42,-2,1,R,51390,R,21327,R,30063,R,175,R,72,R,103,R,5744,R,2554,R,3190,R,4381,R,1544,R,2837,R,19806,R,7714,R,12092,R,84,R,41,R,43,R,18634,R,8321,R,10313,R,1958,R,826,R,1132,R,207,R,92,R,115,R,401,R,163,R,238,A,,A,,2025
222992,43,-2,1,R,35584,R,14466,R,21118,R,114,R,46,R,68,R,2852,R,1224,R,1628,R,3494,R,1218,R,2276,R,14593,R,5513,R,9080,R,59,R,26,R,33,R,12643,R,5675,R,6968,R,1306,R,539,R,767,R,161,R,73,R,88,R,362,R,152,R,210,A,,A,,2025
222992,44,-2,1,R,5000,R,2289,R,2711,R,11,R,4,R,7,R,236,R,120,R,116,R,409,R,180,R,229,R,2586,R,1104,R,1482,R,4,R,2,R,2,R,1502,R,768,R,734,R,188,R,80,R,108,R,11,R,5,R,6,R,53,R,26,R,27,A,,A,,2025
222992,45,-2,1,R,30584,R,12177,R,18407,R,103,R,42,R,61,R,2616,R,1104,R,1512,R,3085,R,1038,R,2047,R,12007,R,4409,R,7598,R,55,R,24,R,31,R,11141,R,4907,R,6234,R,1118,R,459,R,659,R,150,R,68,R,82,R,309,R,126,R,183,A,,A,,2025
222992,51,-2,1,R,15806,R,6861,R,8945,R,61,R,26,R,35,R,2892,R,1330,R,1562,R,887,R,326,R,561,R,5213,R,2201,R,3012,R,25,R,15,R,10,R,5991,R,2646,R,3345,R,652,R,287,R,365,R,46,R,19,R,27,R,39,R,11,R,28,A,,A,,2025
222992,59,-2,1,R,8809,R,3526,R,5283,R,24,R,11,R,13,R,982,R,433,R,549,R,987,R,329,R,658,R,2841,R,1054,R,1787,R,14,R,5,R,9,R,3440,R,1477,R,1963,R,393,R,161,R,232,R,13,R,9,R,4,R,115,R,47,R,68,A,,A,,2025
222992,60,-2,1,R,21775,R,8651,R,13124,R,79,R,31,R,48,R,1634,R,671,R,963,R,2098,R,709,R,1389,R,9166,R,3355,R,5811,R,41,R,19,R,22,R,7701,R,3430,R,4271,R,725,R,298,R,427,R,137,R,59,R,78,R,194,R,79,R,115,A,,A,,2025
223320,1,1,999,R,4829,R,1703,R,3126,R,14,R,7,R,7,R,47,R,24,R,23,R,104,R,48,R,56,R,3687,R,1239,R,2448,R,8,R,4,R,4,R,785,R,302,R,483,R,6,R,1,R,5,R,176,R,76,R,100,R,2,R,2,R,0,R,4.0,R,4825.0,2025
223320,2,2,1,R,4829,R,1703,R,3126,R,14,R,7,R,7,R,47,R,24,R,23,R,104,R,48,R,56,R,3687,R,1239,R,2448,R,8,R,4,R,4,R,785,R,302,R,483,R,6,R,1,R,5,R,176,R,76,R,100,R,2,R,2,R,0,R,4.0,R,4825.0,2025
223320,3,-2,1,R,2118,R,615,R,1503,R,7,R,3,R,4,R,24,R,10,R,14,R,64,R,29,R,35,R,1610,R,417,R,1193,R,5,R,3,R,2,R,346,R,117,R,229,R,3,R,0,R,3,R,57,R,34,R,23,R,2,R,2,R,0,A,,A,,2025
223320,4,-2,1,R,614,R,223,R,391,R,2,R,1,R,1,R,3,R,1,R,2,R,27,R,19,R,8,R,467,R,147,R,320,R,1,R,1,R,0,R,88,R,40,R,48,R,1,R,0,R,1,R,25,R,14,R,11,R,0,R,0,R,0,A,,A,,2025
223320,5,-2,1,R,1504,R,392,R,1112,R,5,R,2,R,3,R,21,R,9,R,12,R,37,R,10,R,27,R,1143,R,270,R,873,R,4,R,2,R,2,R,258,R,77,R,181,R,2,R,0,R,2,R,32,R,20,R,12,R,2,R,2,R,0,A,,A,,2025
223320,11,-2,1,R,2711,R,1088,R,1623,R,7,R,4,R,3,R,23,R,14,R,9,R,40,R,19,R,21,R,2077,R,822,R,1255,R,3,R,1,R,2,R,439,R,185,R,254,R,3,R,1,R,2,R,119,R,42,R,77,R,0,R,0,R,0,A,,A,,2025
223320,19,-2,1,R,342,R,90,R,252,R,1,R,1,R,0,R,8,R,3,R,5,R,19,R,6,R,13,R,235,R,50,R,185,R,3,R,2,R,1,R,71,R,24,R,47,R,1,R,0,R,1,R,4,R,4,R,0,R,0,R,0,R,0,A,,A,,2025
223320,20,-2,1,R,1162,R,302,R,860,R,4,R,1,R,3,R,13,R,6,R,7,R,18,R,4,R,14,R,908,R,220,R,688,R,1,R,0,R,1,R,187,R,53,R,134,R,1,R,0,R,1,R,28,R,16,R,12,R,2,R,2,R,0,A,,A,,2025
223320,21,-2,999,R,1043,R,385,R,658,R,3,R,1,R,2,R,12,R,5,R,7,R,45,R,25,R,20,R,754,R,244,R,510,R,5,R,2,R,3,R,175,R,75,R,100,R,0,R,0,R,0,R,47,R,31,R,16,R,2,R,2,R,0,A,,A,,2025
223320,22,-2,1,R,1043,R,385,R,658,R,3,R,1,R,2,R,12,R,5,R,7,R,45,R,25,R,20,R,754,R,244,R,510,R,5,R,2,R,3,R,175,R,75,R,100,R,0,R,0,R,0,R,47,R,31,R,16,R,2,R,2,R,0,A,,A,,2025
223320,23,-2,1,R,882,R,331,R,551,R,3,R,1,R,2,R,9,R,3,R,6,R,40,R,23,R,17,R,635,R,208,R,427,R,4,R,2,R,2,R,146,R,63,R,83,R,0,R,0,R,0,R,43,R,29,R,14,R,2,R,2,R,0,A,,A,,2025
223320,24,-2,1,R,372,R,159,R,213,R,2,R,1,R,1,R,2,R,0,R,2,R,23,R,16,R,7,R,270,R,100,R,170,R,0,R,0,R,0,R,53,R,29,R,24,R,0,R,0,R,0,R,22,R,13,R,9,R,0,R,0,R,0,A,,A,,2025
223320,25,-2,1,R,510,R,172,R,338,R,1,R,0,R,1,R,7,R,3,R,4,R,17,R,7,R,10,R,365,R,108,R,257,R,4,R,2,R,2,R,93,R,34,R,59,R,0,R,0,R,0,R,21,R,16,R,5,R,2,R,2,R,0,A,,A,,2025
223320,31,-2,1,R,161,R,54,R,107,R,0,R,0,R,0,R,3,R,2,R,1,R,5,R,2,R,3,R,119,R,36,R,83,R,1,R,0,R,1,R,29,R,12,R,17,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,A,,A,,2025
223320,39,-2,1,R,133,R,49,R,84,R,0,R,0,R,0,R,3,R,1,R,2,R,9,R,5,R,4,R,81,R,24,R,57,R,3,R,2,R,1,R,33,R,13,R,20,R,0,R,0,R,0,R,4,R,4,R,0,R,0,R,0,R,0,A,,A,,2025
223320,40,-2,1,R,377,R,123,R,254,R,1,R,0,R,1,R,4,R,2,R,2,R,8,R,2,R,6,R,284,R,84,R,200,R,1,R,0,R,1,R,60,R,21,R,39,R,0,R,0,R,0,R,17,R,12,R,5,R,2,R,2,R,0,A,,A,,2025
223320,41,-2,999,R,3786,R,1318,R,2468,R,11,R,6,R,5,R,35,R,19,R,16,R,59,R,23,R,36,R,2933,R,995,R,1938,R,3,R,2,R,1,R,610,R,227,R,383,R,6,R,1,R,5,R,129,R,45,R,84,R,0,R,0,R,0,A,,A,,2025
223320,42,-2,1,R,3786,R,1318,R,2468,R,11,R,6,R,5,R,35,R,19,R,16,R,59,R,23,R,36,R,2933,R,995,R,1938,R,3,R,2,R,1,R,610,R,227,R,383,R,6,R,1,R,5,R,129,R,45,R,84,R,0,R,0,R,0,A,,A,,2025
223320,43,-2,1,R,1236,R,284,R,952,R,4,R,2,R,2,R,15,R,7,R,8,R,24,R,6,R,18,R,975,R,209,R,766,R,1,R,1,R,0,R,200,R,54,R,146,R,3,R,0,R,3,R,14,R,5,R,9,R,0,R,0,R,0,A,,A,,2025
223320,44,-2,1,R,242,R,64,R,178,R,0,R,0,R,0,R,1,R,1,R,0,R,4,R,3,R,1,R,197,R,47,R,150,R,1,R,1,R,0,R,35,R,11,R,24,R,1,R,0,R,1,R,3,R,1,R,2,R,0,R,0,R,0,A,,A,,2025
223320,45,-2,1,R,994,R,220,R,774,R,4,R,2,R,2,R,14,R,6,R,8,R,20,R,3,R,17,R,778,R,162,R,616,R,0,R,0,R,0,R,165,R,43,R,122,R,2,R,0,R,2,R,11,R,4,R,7,R,0,R,0,R,0,A,,A,,2025
223320,51,-2,1,R,2550,R,1034,R,1516,R,7,R,4,R,3,R,20,R,12,R,8,R,35,R,17,R,18,R,1958,R,786,R,1172,R,2,R,1,R,1,R,410,R,173,R,237,R,3,R,1,R,2,R,115,R,40,R,75,R,0,R,0,R,0,A,,A,,2025
223320,59,-2,1,R,209,R,41,R,168,R,1,R,1,R,0,R,5,R,2,R,3,R,10,R,1,R,9,R,154,R,26,R,128,R,0,R,0,R,0,R,38,R,11,R,27,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
223320,60,-2,1,R,785,R,179,R,606,R,3,R,1,R,2,R,9,R,4,R,5,R,10,R,2,R,8,R,624,R,136,R,488,R,0,R,0,R,0,R,127,R,32,R,95,R,1,R,0,R,1,R,11,R,4,R,7,R,0,R,0,R,0,A,,A,,2025
223427,1,1,999,R,28083,R,12738,R,15345,R,174,R,84,R,90,R,1137,R,615,R,522,R,2040,R,945,R,1095,R,6705,R,2762,R,3943,R,19,R,9,R,10,R,15588,R,7237,R,8351,R,998,R,488,R,510,R,1289,R,521,R,768,R,133,R,77,R,56,R,0.0,R,28083.0,2025
223427,2,2,1,R,28083,R,12738,R,15345,R,174,R,84,R,90,R,1137,R,615,R,522,R,2040,R,945,R,1095,R,6705,R,2762,R,3943,R,19,R,9,R,10,R,15588,R,7237,R,8351,R,998,R,488,R,510,R,1289,R,521,R,768,R,133,R,77,R,56,R,0.0,R,28083.0,2025
223427,3,-2,1,R,21580,R,10573,R,11007,R,116,R,65,R,51,R,965,R,555,R,410,R,1557,R,772,R,785,R,5092,R,2281,R,2811,R,16,R,8,R,8,R,12426,R,6130,R,6296,R,858,R,451,R,407,R,417,R,234,R,183,R,133,R,77,R,56,A,,A,,2025
223427,4,-2,1,R,6542,R,3419,R,3123,R,34,R,20,R,14,R,328,R,211,R,117,R,670,R,381,R,289,R,1603,R,759,R,844,R,3,R,2,R,1,R,3457,R,1789,R,1668,R,243,R,129,R,114,R,135,R,87,R,48,R,69,R,41,R,28,A,,A,,2025
223427,5,-2,1,R,15038,R,7154,R,7884,R,82,R,45,R,37,R,637,R,344,R,293,R,887,R,391,R,496,R,3489,R,1522,R,1967,R,13,R,6,R,7,R,8969,R,4341,R,4628,R,615,R,322,R,293,R,282,R,147,R,135,R,64,R,36,R,28,A,,A,,2025
223427,11,-2,1,R,6503,R,2165,R,4338,R,58,R,19,R,39,R,172,R,60,R,112,R,483,R,173,R,310,R,1613,R,481,R,1132,R,3,R,1,R,2,R,3162,R,1107,R,2055,R,140,R,37,R,103,R,872,R,287,R,585,R,0,R,0,R,0,A,,A,,2025
223427,19,-2,1,R,3467,R,1617,R,1850,R,17,R,8,R,9,R,223,R,119,R,104,R,196,R,95,R,101,R,715,R,314,R,401,R,3,R,2,R,1,R,2073,R,956,R,1117,R,143,R,72,R,71,R,82,R,44,R,38,R,15,R,7,R,8,A,,A,,2025
223427,20,-2,1,R,11571,R,5537,R,6034,R,65,R,37,R,28,R,414,R,225,R,189,R,691,R,296,R,395,R,2774,R,1208,R,1566,R,10,R,4,R,6,R,6896,R,3385,R,3511,R,472,R,250,R,222,R,200,R,103,R,97,R,49,R,29,R,20,A,,A,,2025
223427,21,-2,999,R,11241,R,5688,R,5553,R,67,R,40,R,27,R,388,R,220,R,168,R,1024,R,549,R,475,R,2655,R,1226,R,1429,R,10,R,4,R,6,R,6284,R,3216,R,3068,R,455,R,240,R,215,R,254,R,140,R,114,R,104,R,53,R,51,A,,A,,2025
223427,22,-2,1,R,11241,R,5688,R,5553,R,67,R,40,R,27,R,388,R,220,R,168,R,1024,R,549,R,475,R,2655,R,1226,R,1429,R,10,R,4,R,6,R,6284,R,3216,R,3068,R,455,R,240,R,215,R,254,R,140,R,114,R,104,R,53,R,51,A,,A,,2025
223427,23,-2,1,R,10871,R,5527,R,5344,R,66,R,39,R,27,R,380,R,216,R,164,R,987,R,535,R,452,R,2489,R,1161,R,1328,R,9,R,4,R,5,R,6159,R,3151,R,3008,R,451,R,240,R,211,R,226,R,128,R,98,R,104,R,53,R,51,A,,A,,2025
223427,24,-2,1,R,4058,R,2080,R,1978,R,21,R,13,R,8,R,97,R,51,R,46,R,513,R,302,R,211,R,998,R,465,R,533,R,3,R,2,R,1,R,2139,R,1090,R,1049,R,151,R,78,R,73,R,88,R,56,R,32,R,48,R,23,R,25,A,,A,,2025
223427,25,-2,1,R,6813,R,3447,R,3366,R,45,R,26,R,19,R,283,R,165,R,118,R,474,R,233,R,241,R,1491,R,696,R,795,R,6,R,2,R,4,R,4020,R,2061,R,1959,R,300,R,162,R,138,R,138,R,72,R,66,R,56,R,30,R,26,A,,A,,2025
223427,31,-2,1,R,370,R,161,R,209,R,1,R,1,R,0,R,8,R,4,R,4,R,37,R,14,R,23,R,166,R,65,R,101,R,1,R,0,R,1,R,125,R,65,R,60,R,4,R,0,R,4,R,28,R,12,R,16,R,0,R,0,R,0,A,,A,,2025
223427,39,-2,1,R,1710,R,832,R,878,R,8,R,3,R,5,R,108,R,58,R,50,R,102,R,57,R,45,R,358,R,168,R,190,R,2,R,1,R,1,R,1001,R,479,R,522,R,80,R,43,R,37,R,37,R,17,R,20,R,14,R,6,R,8,A,,A,,2025
223427,40,-2,1,R,5103,R,2615,R,2488,R,37,R,23,R,14,R,175,R,107,R,68,R,372,R,176,R,196,R,1133,R,528,R,605,R,4,R,1,R,3,R,3019,R,1582,R,1437,R,220,R,119,R,101,R,101,R,55,R,46,R,42,R,24,R,18,A,,A,,2025
223427,41,-2,999,R,16842,R,7050,R,9792,R,107,R,44,R,63,R,749,R,395,R,354,R,1016,R,396,R,620,R,4050,R,1536,R,2514,R,9,R,5,R,4,R,9304,R,4021,R,5283,R,543,R,248,R,295,R,1035,R,381,R,654,R,29,R,24,R,5,A,,A,,2025
223427,42,-2,1,R,16842,R,7050,R,9792,R,107,R,44,R,63,R,749,R,395,R,354,R,1016,R,396,R,620,R,4050,R,1536,R,2514,R,9,R,5,R,4,R,9304,R,4021,R,5283,R,543,R,248,R,295,R,1035,R,381,R,654,R,29,R,24,R,5,A,,A,,2025
223427,43,-2,1,R,10709,R,5046,R,5663,R,50,R,26,R,24,R,585,R,339,R,246,R,570,R,237,R,333,R,2603,R,1120,R,1483,R,7,R,4,R,3,R,6267,R,2979,R,3288,R,407,R,211,R,196,R,191,R,106,R,85,R,29,R,24,R,5,A,,A,,2025
223427,44,-2,1,R,2484,R,1339,R,1145,R,13,R,7,R,6,R,231,R,160,R,71,R,157,R,79,R,78,R,605,R,294,R,311,R,0,R,0,R,0,R,1318,R,699,R,619,R,92,R,51,R,41,R,47,R,31,R,16,R,21,R,18,R,3,A,,A,,2025
223427,45,-2,1,R,8225,R,3707,R,4518,R,37,R,19,R,18,R,354,R,179,R,175,R,413,R,158,R,255,R,1998,R,826,R,1172,R,7,R,4,R,3,R,4949,R,2280,R,2669,R,315,R,160,R,155,R,144,R,75,R,69,R,8,R,6,R,2,A,,A,,2025
223427,51,-2,1,R,6133,R,2004,R,4129,R,57,R,18,R,39,R,164,R,56,R,108,R,446,R,159,R,287,R,1447,R,416,R,1031,R,2,R,1,R,1,R,3037,R,1042,R,1995,R,136,R,37,R,99,R,844,R,275,R,569,R,0,R,0,R,0,A,,A,,2025
223427,59,-2,1,R,1757,R,785,R,972,R,9,R,5,R,4,R,115,R,61,R,54,R,94,R,38,R,56,R,357,R,146,R,211,R,1,R,1,R,0,R,1072,R,477,R,595,R,63,R,29,R,34,R,45,R,27,R,18,R,1,R,1,R,0,A,,A,,2025
223427,60,-2,1,R,6468,R,2922,R,3546,R,28,R,14,R,14,R,239,R,118,R,121,R,319,R,120,R,199,R,1641,R,680,R,961,R,6,R,3,R,3,R,3877,R,1803,R,2074,R,252,R,131,R,121,R,99,R,48,R,51,R,7,R,5,R,2,A,,A,,2025
223506,1,1,999,R,5540,R,2489,R,3051,R,27,R,12,R,15,R,85,R,41,R,44,R,420,R,192,R,228,R,2436,R,1061,R,1375,R,6,R,1,R,5,R,2086,R,977,R,1109,R,160,R,70,R,90,R,220,R,95,R,125,R,100,R,40,R,60,R,1.0,R,5539.0,2025
223506,2,2,1,R,5540,R,2489,R,3051,R,27,R,12,R,15,R,85,R,41,R,44,R,420,R,192,R,228,R,2436,R,1061,R,1375,R,6,R,1,R,5,R,2086,R,977,R,1109,R,160,R,70,R,90,R,220,R,95,R,125,R,100,R,40,R,60,R,1.0,R,5539.0,2025
223506,3,-2,1,R,3780,R,1734,R,2046,R,18,R,8,R,10,R,43,R,23,R,20,R,335,R,157,R,178,R,1718,R,757,R,961,R,5,R,1,R,4,R,1318,R,643,R,675,R,100,R,42,R,58,R,157,R,67,R,90,R,86,R,36,R,50,A,,A,,2025
223506,4,-2,1,R,845,R,415,R,430,R,5,R,2,R,3,R,8,R,6,R,2,R,62,R,30,R,32,R,417,R,206,R,211,R,1,R,0,R,1,R,269,R,136,R,133,R,24,R,10,R,14,R,47,R,22,R,25,R,12,R,3,R,9,A,,A,,2025
223506,5,-2,1,R,2935,R,1319,R,1616,R,13,R,6,R,7,R,35,R,17,R,18,R,273,R,127,R,146,R,1301,R,551,R,750,R,4,R,1,R,3,R,1049,R,507,R,542,R,76,R,32,R,44,R,110,R,45,R,65,R,74,R,33,R,41,A,,A,,2025
223506,11,-2,1,R,1760,R,755,R,1005,R,9,R,4,R,5,R,42,R,18,R,24,R,85,R,35,R,50,R,718,R,304,R,414,R,1,R,0,R,1,R,768,R,334,R,434,R,60,R,28,R,32,R,63,R,28,R,35,R,14,R,4,R,10,A,,A,,2025
223506,19,-2,1,R,282,R,135,R,147,R,2,R,0,R,2,R,17,R,10,R,7,R,54,R,28,R,26,R,75,R,32,R,43,R,1,R,0,R,1,R,97,R,46,R,51,R,14,R,6,R,8,R,18,R,10,R,8,R,4,R,3,R,1,A,,A,,2025
223506,20,-2,1,R,2653,R,1184,R,1469,R,11,R,6,R,5,R,18,R,7,R,11,R,219,R,99,R,120,R,1226,R,519,R,707,R,3,R,1,R,2,R,952,R,461,R,491,R,62,R,26,R,36,R,92,R,35,R,57,R,70,R,30,R,40,A,,A,,2025
223506,21,-2,999,R,898,R,408,R,490,R,7,R,3,R,4,R,10,R,6,R,4,R,81,R,33,R,48,R,359,R,160,R,199,R,1,R,0,R,1,R,378,R,181,R,197,R,13,R,9,R,4,R,29,R,11,R,18,R,20,R,5,R,15,A,,A,,2025
223506,22,-2,1,R,898,R,408,R,490,R,7,R,3,R,4,R,10,R,6,R,4,R,81,R,33,R,48,R,359,R,160,R,199,R,1,R,0,R,1,R,378,R,181,R,197,R,13,R,9,R,4,R,29,R,11,R,18,R,20,R,5,R,15,A,,A,,2025
223506,23,-2,1,R,823,R,372,R,451,R,7,R,3,R,4,R,9,R,6,R,3,R,78,R,33,R,45,R,332,R,143,R,189,R,1,R,0,R,1,R,339,R,163,R,176,R,11,R,8,R,3,R,29,R,11,R,18,R,17,R,5,R,12,A,,A,,2025
223506,24,-2,1,R,226,R,103,R,123,R,4,R,1,R,3,R,1,R,1,R,0,R,18,R,6,R,12,R,102,R,44,R,58,R,0,R,0,R,0,R,87,R,45,R,42,R,2,R,2,R,0,R,10,R,4,R,6,R,2,R,0,R,2,A,,A,,2025
